,_id,Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK,Province
21458,21459,11,160125,ต.ถนนใหญ่,Thanon Yai,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21459,21460,11,160301,ต.โคกสำโรง,Khok Samrong,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21460,21461,11,160302,ต.เกาะแก้ว,Ko Kaeo,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21461,21462,11,160303,ต.ถลุงเหล็ก,Thalung Lek,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21462,21463,11,160304,ต.หลุมข้าว,Lum Khao,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21463,21464,11,160305,ต.ห้วยโป่ง,Huai Pong,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21464,21465,11,160307,ต.สะแกราบ,Sakae Rap,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21465,21466,11,160320,ต.วังจั่น,Wang Chan,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21466,21467,11,160322,ต.หนองแขม,Nong Khaem,1603,อ.โคกสำโรง,Khon Samrong District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21467,21468,11,160401,ต.ลำนารายณ์,Lam Narai,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21468,21469,11,160406,ต.บัวชุม,Bua Chum,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21469,21470,11,160407,ต.ท่าดินดำ,Tha Din Dam,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21470,21471,11,160410,ต.นาโสม,Na Som,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21471,21472,11,160411,ต.หนองยายโต๊ะ,Nong Yai To,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21472,21473,11,160412,ต.เกาะรัง,Ko Rang,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21473,21474,11,160414,ต.ท่ามะนาว,Tha Manao,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21474,21475,11,160417,ต.นิคมลำนารายณ์,Nikhom Lam Narai,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21475,21476,11,160418,ต.ชัยบาดาล,Chai Badan,1604,อ.ชัยบาดาล,Chai Badan District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21476,21477,11,160501,ต.ท่าวุ้ง,Tha Wung,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21477,21478,11,160502,ต.บางคู้,Bang Khu,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21478,21479,11,160503,ต.โพตลาดแก้ว,Pho Talat Kaeo,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21479,21480,11,160504,ต.บางลี่,Bang Li,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21480,21481,11,160505,ต.บางงา,Bang Nga,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21481,21482,11,160506,ต.โคกสลุด,Khok Salut,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21482,21483,11,160507,ต.เขาสมอคอน,Khao Samo Khon,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21483,21484,11,160508,ต.หัวสำโรง,Hua Samrong,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21484,21485,11,160509,ต.ลาดสาลี่,Lat Sali,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21485,21486,11,160511,ต.มุจลินท์,Mutchalin,1605,อ.ท่าวุ้ง,Tha Wung District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21486,21487,11,160601,ต.ไผ่ใหญ่,Phai Yai,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21487,21488,11,160602,ต.บ้านทราย,Ban Sai,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21488,21489,11,160603,ต.บ้านกล้วย,Ban Kluai,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21489,21490,11,160604,ต.ดงพลับ,Dong Phlap,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21490,21491,11,160605,ต.บ้านชี,Ban Chi,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21491,21492,11,160606,ต.พุคา,Phu Kha,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21492,21493,11,160607,ต.หินปัก,Hin Pak,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21493,21494,11,160608,ต.บางพึ่ง,Bang Phueng,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21494,21495,11,160609,ต.หนองทรายขาว,Nong Sai Khao,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21495,21496,11,160610,ต.บางกะพี้,Bang Kaphi,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21496,21497,11,160611,ต.หนองเต่า,Nong Tao,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21497,21498,11,160612,ต.โพนทอง,Phon Thong,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21498,21499,11,160613,ต.บางขาม,Bang Kham,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21499,21500,11,160614,ต.ดอนดึง,Don Dueng,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21500,21501,11,160616,ต.หนองกระเบียน,Nong Krabian,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21501,21502,11,160617,ต.สายห้วยแก้ว,Sai Huai Kaeo,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21502,21503,11,160618,ต.มหาสอน,Mahason,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21503,21504,11,160621,ต.หนองเมือง,Nong Mueang,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21504,21505,11,160622,ต.สนามแจง,Sanam Chaeng,1606,อ.บ้านหมี่,Ban Mi District,16,จ.ลพบุรี,Lopburi,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21505,21506,11,160801,ต.สระโบสถ์,Sa Bot,1608,อ.สระโบสถ์,Sa Bot District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21506,21507,11,160803,ต.ทุ่งท่าช้าง,Thung Tha Chang,1608,อ.สระโบสถ์,Sa Bot District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21507,21508,11,160804,ต.ห้วยใหญ่,Huai Yai,1608,อ.สระโบสถ์,Sa Bot District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21508,21509,11,161106,ต.ชอนสารเดช,Chon Saradet,1611,อ.หนองม่วง,Nong Muang Khai District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21509,21510,11,170101,ต.บางพุทรา,Bang Phutsa,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สิงห์บุรี
21510,21511,11,170102,ต.บางมัญ,Bang Man,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
21511,21512,11,170103,ต.โพกรวม,Phok Ruam,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
21512,21513,11,170104,ต.ม่วงหมู่,Muang Mu,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
21513,21514,11,170105,ต.หัวไผ่,Hua Phai,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
21514,21515,11,170106,ต.ต้นโพธิ์,Ton Pho,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
21515,21516,11,170107,ต.จักรสีห์,Chaksi,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
21516,21517,11,170108,ต.บางกระบือ,Bang Krabue,1701,อ.เมืองสิงห์บุรี,Mueang Sing Buri District,17,จ.สิงห์บุรี,Singburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สิงห์บุรี
